"tsn";"genus";"species";"en_com_name";"fr_com_name";"qc_code";"on_tree_code";"on_alpha_code";"us_code";"nb_code";"id_spe"
504387;"Picrasma";"excelsa";"bitterwood";;;;;8167;;"504387-PIC-EXC"
504390;"Pictetia";"aculeata";"fustic";;;;;8169;;"504390-PIC-ACU"
504399;"Pilosocereus";"royenii";"Royen's tree cactus";;;;;8173;;"504399-PIL-ROY"
504402;"Piper";"aduncum";"higuillo de hoja menuda";;;;;8190;;"504402-PIP-ADU"
504404;"Piper";"jacquemontianum";"Caracas pepper";;;;;8195;;"504404-PIP-JAC"
504413;"Pipturus";"albidus";"Waimea pipturus";;;;;8205;;"504413-PIP-ALB"
504416;"Piscidia";"carthagenensis";"stinkwood";;;;;8208;;"504416-PIS-CAR"
504417;"Pisonia";"brunoniana";"Australasian catchbirdtree";;;;;8212;;"504417-PIS-BRU"
504419;"Pisonia";"grandis";"grand devils-claws";;;;;8213;;"504419-PIS-GRA"
504421;"Pisonia";"sandwicensis";"aulu";;;;;8214;;"504421-PIS-SAN"
504422;"Pisonia";"umbellifera";"umbrella catchbirdtree";;;;;8217;;"504422-PIS-UMB"
504423;"Pisonia";"wagneriana";"Kauai catchbirdtree";;;;;8218;;"504423-PIS-WAG"
504427;"Pittosporum";"flocculosum";"Waianae Range cheesewood";;;;;8228;;"504427-PIT-FLO"
504428;"Pittosporum";"kauaiense";"Kauai cheesewood";;;;;8234;;"504428-PIT-KAU"
504429;"Pittosporum";"viridiflorum";"cape cheesewood";;;;;8241;;"504429-PIT-VIR"
504445;"Pleodendron";"macranthum";"chupa gallo";;;;;8255;;"504445-PLE-MAC"
504446;"Pleomele";"auwahiensis";"Maui hala pepe";;;;;8258;;"504446-PLE-AUW"
504525;"Polyscias";"guilfoylei";"geranium aralia";;;;;8284;;"504525-POL-GUI"
504526;"Polyscias";"scutellaria";"shield aralia";;;;;8288;;"504526-POL-SCU"
504592;"Pouteria";"sandwicensis";"alaa";;;;;8304;;"504592-POU-SAN"
504609;"Pritchardia";"schattaueri";"lands of papa pritchardia";;;;;8336;;"504609-PRI-SCH"
504610;"Pritchardia";"waialealeana";"poleline pritchardia";;;;;8339;;"504610-PRI-WAI"
504618;"Prockia";"crucis";"guasimilla";;;;;8340;;"504618-PRO-CRU"
504620;"Prosopis";"pallida";"kiawe";;;;;8344;;"504620-PRO-PAL"
504624;"Prunus";"occidentalis";"western cherry laurel";;;;;8347;;"504624-PRU-OCC"
504654;"Psychotria";"greenwelliae";"Kauai wild coffee";;;;;8369;;"504654-PSY-GRE"
504665;"Pterocarpus";"officinalis";"dragonsblood tree";;;;;8410;;"504665-PTE-OFF"
504710;"Quercus";"graciliformis";"Chisos oak";;;;;851;;"504710-QUE-GRA"
504714;"Quercus";"muehlenbergii";"Chinquapin oak ;chinkapin oak";;;91;"Oc";826;;"504714-QUE-MUE"
504720;"Quercus";"wislizeni";"interior live oak";;;;;839;;"504720-QUE-WIS"
504731;"Ravenala";"madagascariensis";"traveler's tree";;;;;8436;;"504731-RAV-MAD"
504741;"Reynosia";"guama";"guama";;;;;8444;;"504741-REY-GUA"
504742;"Reynosia";"krugii";"Krug's darlingplum";;;;;8445;;"504742-REY-KRU"
504743;"Reynosia";"uncinata";"sloe";;;;;8447;;"504743-REY-UNC"
504756;"Rhus";"sandwicensis";"neneleau";;;;;8467;;"504756-RHU-SAN"
504804;"Robinia";"pseudoacacia";"black locust";;;;;901;;"504804-ROB-PSE"
504805;"Rochefortia";"spinosa";"Rochefortia spinosa";;;;;8478;;"504805-ROC-SPI"
504925;"Sabal";"causiarum";"Puerto Rico palmetto";;;;;8494;;"504925-SAB-CAU"
504980;"Salix";"scouleriana";"Scouler's willow";;;;;928;;"504980-SAL-SCO"
505047;"Schefflera";"actinophylla";"octopus tree, schefflera";;;;;888;;"505047-SCH-ACT"
505048;"Schefflera";"gleasonii";"yuquilla";;;;;8557;;"505048-SCH-GLE"
505141;"Senna";"alata";"emperor's candlesticks";;;;;8588;;"505141-SEN-ALA"
505144;"Senna";"atomaria";"flor de San Jose";;;;;8589;;"505144-SEN-ATO"
505154;"Senna";"gaudichaudii";"Gaudichauds senna";;;;;8590;;"505154-SEN-GAU"
505163;"Senna";"multijuga";"false sicklepod";;;;;8591;;"505163-SEN-MUL"
505168;"Senna";"pendula";"valamuerto";;;;;8592;;"505168-SEN-PEN"
505170;"Senna";"polyphylla";"retama prieta";;;;;8594;;"505170-SEN-POL"
505177;"Senna";"siamea";"Siamese cassia";;;;;8596;;"505177-SEN-SIA"
505179;"Senna";"spectabilis";"casia amarilla";;;;;8597;;"505179-SEN-SPE"
505181;"Senna";"surattensis";"glossy shower";;;;;8600;;"505181-SEN-SUR"
505188;"Sesbania";"sesban";"Egyptian riverhemp";;;;;8606;;"505188-SES-SES"
505217;"Sideroxylon";"cubense";"espejuelo";;;;;8611;;"505217-SID-CUB"
505218;"Sideroxylon";"foetidissimum";"false mastic";;;;;890;;"505218-SID-FOE"
505219;"Sideroxylon";"lanuginosum";"chittamwood, gum bumelia";;;;;381;;"505219-SID-LAN"
505221;"Sideroxylon";"obovatum";"breakbill";;;;;8613;;"505221-SID-OBO"
505222;"Sideroxylon";"portoricense";"Puerto Rico bully";;;;;8614;;"505222-SID-POR"
505224;"Sideroxylon";"salicifolium";"white bully, willow bustic";;;;;891;;"505224-SID-SAL"
505293;"Sophora";"chrysophylla";"mamani";;;;;8641;;"505293-SOP-CHR"
505375;"Sterculia";"apetala";"Panama tree";;;;;8664;;"505375-STE-APE"
505412;"Symplocos";"lanata";"nispero cimarron";;;;;8683;;"505412-SYM-LAN"
505413;"Symplocos";"martinicensis";"Martinique sweetleaf";;;;;8684;;"505413-SYM-MAR"
505414;"Symplocos";"micrantha";"aceitunilla";;;;;8685;;"505414-SYM-MIC"
505419;"Syzygium";"cumini";"Java plum";;;;;896;;"505419-SYZ-CUM"
505420;"Syzygium";"jambos";"Syzygium jambos";;;;;8701;;"505420-SYZ-JAM"
505421;"Syzygium";"malaccense";"Malaysian apple";;;;;8702;;"505421-SYZ-MAL"
505436;"Tecoma";"castanifolia";"chestnutleaf trumpetbush";;;;;8741;;"505436-TEC-CAS"
505449;"Terminalia";"myriocarpa";"East Indian almond";;;;;8756;;"505449-TER-MYR"
505450;"Ternstroemia";"heptasepala";"saintedwood";;;;;8762;;"505450-TER-HEP"
505487;"Theobroma";"cacao";"cacao";;;;;8784;;"505487-THE-CAC"
505490;"Thuja";"occidentalis";"White cedar ;northern white-cedar";"Thuya occidental";"THO";22;"Cw";241;9;"505490-THU-OCC"
505505;"Tibouchina";"urvilleana";"princess-flower";;;;;8805;;"505505-TIB-URV"
505507;"Tilia";"cordata";"Little leaf linden";;;150;"Ll";;;"505507-TIL-COR"
505536;"Torralbasia";"cuneifolia";"boje";;;;;8816;;"505536-TOR-CUN"
505540;"Tournefortia";"argentea";"velvetleaf soldierbush";;;;;8824;;"505540-TOU-ARG"
505620;"Turpinia";"occidentalis";"muttonwood";;;;;8850;;"505620-TUR-OCC"
505641;"Vangueria";"madagascariensis";"voa vanga";;;;;8861;;"505641-VAN-MAD"
505662;"Vernicia";"fordii";"tungoil tree";;;;;995;;"505662-VER-FOR"
505739;"Wallenia";"lamarckiana";"Wallenia lamarckiana";;;;;8881;;"505739-WAL-LAM"
505771;"Xylosma";"buxifolia";"mucha-gente";;;;;8906;;"505771-XYL-BUX"
505773;"Xylosma";"hawaiiensis";"Hawaii brushholly";;;;;8908;;"505773-XYL-HAW"
505774;"Xylosma";"pachyphylla";"spiny logwood";;;;;8910;;"505774-XYL-PAC"
505775;"Xylosma";"schaefferioides";"white logwood";;;;;8912;;"505775-XYL-SCH"
505776;"Xylosma";"schwaneckeana";"Schwaneck's logwood";;;;;8913;;"505776-XYL-SCH"
505784;"Yucca";"aloifolia";"aloe yucca";;;;;8916;;"505784-YUC-ALO"
505789;"Zanthoxylum";"dipetalum";"kawau";;;;;8925;;"505789-ZAN-DIP"
505883;"Crateva";"religiosa";"sacred garlic pear";;;;;6758;;"505883-CRA-REL"
505958;"Synsepalum";"dulcificum";"Miracle Berry";;;;;8691;;"505958-SYN-DUL"
505962;"Pouteria";"caimito";"Abiu";;;;;8297;;"505962-POU-CAI"
505964;"Mimusops";"elengi";"bulletwood, elengi";;;;;7835;;"505964-MIM-ELE"
506043;"Kigelia";"africana";"Kigelia africana";;;;;7503;;"506043-KIG-AFR"
506044;"Parmentiera";"aculeata";"cuachilote";;;;;8113;;"506044-PAR-ACU"
506045;"Parmentiera";"cereifera";"candle tree";;;;;8114;;"506045-PAR-CER"
506047;"Crescentia";"alata";"houka, calabash";;;;;6760;;"506047-CRE-ALA"
506055;"Calycophyllum";"candidissimum";"degame";;;;;6350;;"506055-CAL-CAN"
506071;"Blighia";"sapida";"akee";;;;;6240;;"506071-BLI-SAP"
506072;"Dimocarpus";"longan";"Dimocarpus longan";;;;;6899;;"506072-DIM-LON"
506073;"Nephelium";"lappaceum";"Rambutan";;;;;7952;;"506073-NEP-LAP"
506075;"Schleichera";"oleosa";"lac tree";;;;;8567;;"506075-SCH-OLE"
506099;"Durio";"zibethinus";"Durian";;;;;6965;;"506099-DUR-ZIB"
506101;"Cola";"acuminata";"abata cola";;;;;6689;;"506101-COL-ACU"
506110;"Sterculia";"foetida";"hazel sterculia";;;;;8666;;"506110-STE-FOE"
506116;"Dillenia";"indica";"chulta";;;;;6896;;"506116-DIL-IND"
506119;"Pentadesma";"butyracea";"butter tree";;;;;8125;;"506119-PEN-BUT"
506121;"Garcinia";"xanthochymus";"Garcinia xanthochymus";;;;;7223;;"506121-GAR-XAN"
506128;"Garcinia";"dulcis";"Gourka";;;;;7212;;"506128-GAR-DUL"
506132;"Caloncoba";"echinata";"Caloncoba echinata";;;;;6337;;"506132-CAL-ECH"
506136;"Flacourtia";"rukam";"filimoto";;;;;7186;;"506136-FLA-RUK"
506154;"Couroupita";"guianensis";"cannonball tree";;;;;6756;;"506154-COU-GUI"
506160;"Terminalia";"superba";"superb terminalia";;;;;8761;;"506160-TER-SUP"
506170;"Syzygium";"samarangense";"nonu vao";;;;;8704;;"506170-SYZ-SAM"
506180;"Eucalyptus";"grandis";"grand eucalyptus";;;;;513;;"506180-EUC-GRA"
506198;"Annona";"cherimola";"Annona cherimola";;;;;6124;;"506198-ANN-CHE"
506199;"Annona";"diversifolia";"ilama";;;;;6125;;"506199-ANN-DIV"
506224;"Pittosporum";"pentandrum";"Taiwanese cheesewood";;;;;8236;;"506224-PIT-PEN"
506244;"Copaifera";"officinalis";"copaiba";;;;;6714;;"506244-COP-OFF"
506289;"Senna";"septemtrionalis";"senna";;;;;8595;;"506289-SEN-SEP"
506292;"Pterocarpus";"indicus";"pterocarpus";;;;;8407;;"506292-PTE-IND"
506293;"Pterocarpus";"marsupium";"Malabar kino";;;;;8409;;"506293-PTE-MAR"
506299;"Prosopis";"cineraria";"jand";;;;;8342;;"506299-PRO-CIN"
506327;"Erythrina";"subumbrans";"gatae palagi";;;;;7014;;"506327-ERY-SUB"
506349;"Caesalpinia";"sappan";"sappanwood";;;;;6320;;"506349-CAE-SAP"
506370;"Averrhoa";"bilimbi";"Bilimbi";;;;;6197;;"506370-AVE-BIL"
506371;"Averrhoa";"carambola";"carambola";;;;;6198;;"506371-AVE-CAR"
506412;"Canarium";"indicum";"lukerr";;;;;6374;;"506412-CAN-IND"
506413;"Canarium";"ovatum";"Pili Nut";;;;;6375;;"506413-CAN-OVA"
506420;"Carapa";"guianensis";"crabwood";;;;;6393;;"506420-CAR-GUI"
506421;"Lansium";"domesticum";"Langsat";;;;;7539;;"506421-LAN-DOM"
506431;"Hevea";"brasiliensis";"para rubber tree";;;;;7381;;"506431-HEV-BRA"
506439;"Vernicia";"montana";"mu oil tree";;;;;8869;;"506439-VER-MON"
506448;"Antidesma";"bunius";"Antidesma bunius";;;;;6137;;"506448-ANT-BUN"
506474;"Mangifera";"odorata";"saipan mango";;;;;7658;;"506474-MAN-ODO"
506475;"Ilex";"paraguariensis";"mate";;;;;7460;;"506475-ILE-PAR"
506500;"Musa";"textilis";"blantalos";;;;;7877;;"506500-MUS-TEX"
506541;"Castanea";"sativa";"Sweet chestnut";;;172;"Cs";;;"506541-CAS-SAT"
506543;"Ficus";"benghalensis";"Indian banyan";;;;;7149;;"506543-FIC-BEN"
506545;"Ficus";"religiosa";"peepul tree";;;;;7166;;"506545-FIC-REL"
506546;"Ficus";"sycomorus";"sycamore fig";;;;;7174;;"506546-FIC-SYC"
506555;"Artocarpus";"mariannensis";"dugdug, Marianas breadfruit";;;;;6175;;"506555-ART-MAR"
506556;"Artocarpus";"odoratissimus";"Marang";;;;;6177;;"506556-ART-ODO"
506560;"Macadamia";"tetraphylla";"Macadamia Nut";;;;;7617;;"506560-MAC-TET"
506602;"Pinus";"merkusii";"Merkus pine";;;;;8185;;"506602-PIN-MER"
506603;"Pinus";"pinaster";"maritime pine";;;;;8188;;"506603-PIN-PIN"
506610;"Pandanus";"dubius";"pahong";;;;;8060;;"506610-PAN-DUB"
506699;"Eleocharis";"dulcis";"utuutu";;;;;6992;;"506699-ELE-DUL"
506702;"Areca";"catechu";"betelnut";;;;;6167;;"506702-ARE-CAT"
506704;"Arenga";"pinnata";"cabo-negro";;;;;6169;;"506704-ARE-PIN"
506719;"Elaeis";"guineensis";"oil nut palm";;;;;6973;;"506719-ELA-GUI"
506731;"Metroxylon";"amicarum";"ivory-nut palm";;;;;7798;;"506731-MET-AMI"
506732;"Metroxylon";"sagu";"sago palm";;;;;7799;;"506732-MET-SAG"
506744;"Phoenix";"sylvestris";"date palm";;;;;8154;;"506744-PHO-SYL"
506745;"Caryota";"urens";"fishtail palm";;;;;6401;;"506745-CAR-URE"
506777;"Agathis";"robusta";"Queensland kauri";;;;;6037;;"506777-AGA-ROB"
506778;"Araucaria";"angustifolia";"parana pine";;;;;6154;;"506778-ARA-ANG"
506780;"Araucaria";"columnaris";"New Caledonia pine";;;;;6155;;"506780-ARA-COL"
506803;"Myroxylon";"balsamum";"balsam of Tolu";;;;;7907;;"506803-MYR-BAL"
506826;"Alnus";"nepalensis";"Nepal alder";;;;;6086;;"506826-ALN-NEP"
506840;"Avicennia";"marina";"Avicennia marina";;;;;6203;;"506840-AVI-MAR"
506853;"Bruguiera";"parviflora";"smallflower bruguiera";;;;;6267;;"506853-BRU-PAR"
506855;"Buchenavia";"tetraphylla";"fourleaf buchenavia";;;;;6283;;"506855-BUC-TET"
506926;"Cyathea";"cooperi";"Coopers cyathea";;;;;6837;;"506926-CYA-COO"
507195;"Syncarpia";"glomulifera";"turpentine tree";;;;;8689;;"507195-SYN-GLO"
507266;"Aglaia";"ponapensis";"karasyu, marasau";;;;;6044;;"507266-AGL-PON"
507267;"Ascarina";"diffusa";"afia";;;;;6181;;"507267-ASC-DIF"
507269;"Astronidium";"pickeringii";"Astronidium pickeringii";;;;;6187;;"507269-AST-PIC"
507272;"Barringtonia";"asiatica";"sea putat";;;;;6220;;"507272-BAR-ASI"
507274;"Barringtonia";"samoensis";"falaga";;;;;6222;;"507274-BAR-SAM"
507282;"Ceriops";"tagal";"biut";;;;;6472;;"507282-CER-TAG"
507283;"Cinnamomum";"sessilifolium";"matieu";;;;;6562;;"507283-CIN-SES"
507285;"Combretum";"tetralophum";"ochaol";;;;;6702;;"507285-COM-TET"
507290;"Cynometra";"ramiflora";"gulos";;;;;6858;;"507290-CYN-RAM"
507297;"Dolichandrone";"spathacea";"rru";;;;;6928;;"507297-DOL-SPA"
507299;"Dysoxylum";"huntii";"maota mea";;;;;6968;;"507299-DYS-HUN"
507300;"Elaeocarpus";"carolinensis";"syatak";;;;;6976;;"507300-ELA-CAR"
507304;"Endiandra";"elaeocarpa";"elaeocarpa";;;;;6994;;"507304-END-ELA"
507312;"Excoecaria";"agallocha";"blinding tree";;;;;7129;;"507312-EXC-AGA"
507314;"Ficus";"godeffroyi";"mati";;;;;7156;;"507314-FIC-GOD"
507315;"Ficus";"prolixa";"aoa";;;;;7165;;"507315-FIC-PRO"
507316;"Ficus";"tinctoria";"mati";;;;;7176;;"507316-FIC-TIN"
507324;"Garcinia";"myrtifolia";;;;;;7216;;"507324-GAR-MYR"
507332;"Heritiera";"littoralis";"ufa";;;;;7359;;"507332-HER-LIT"
507333;"Horsfieldia";"amklaal";"chemeklachel, eumail";;;;;7427;;"507333-HOR-AMK"
507334;"Horsfieldia";"nunu";"Horsfieldia nunu";;;;;7429;;"507334-HOR-NUN"
507335;"Horsfieldia";"palauensis";"chersachel";;;;;7430;;"507335-HOR-PAL"
507340;"Inocarpus";"fagifer";"ifi";;;;;7475;;"507340-INO-FAG"
507353;"Lumnitzera";"littorea";"bakauaine, nana";;;;;7602;;"507353-LUM-LIT"
507362;"Melicytus";"samoensis";"samoensis";;;;;7759;;"507362-MEL-SAM"
507363;"Merrilliodendron";"megacarpum";"faniok";;;;;7774;;"507363-MER-MEG"
507364;"Meryta";"macrophylla";"fagufagu";;;;;7776;;"507364-MER-MAC"
507366;"Neonauclea";"forsteri";"afa";;;;;7948;;"507366-NEO-FOR"
507373;"Pandanus";"kanehirae";"buuk";;;;;8067;;"507373-PAN-KAN"
507375;"Pandanus";"palawensis";"ongor, ertochet";;;;;8076;;"507375-PAN-PAL"
507376;"Pandanus";"patina";"peet";;;;;8077;;"507376-PAN-PAT"
507379;"Pericopsis";"mooniana";"Pericopsis mooniana";;;;;8129;;"507379-PER-MOO"
507381;"Pinanga";"insignis";"chebouch, demailei";;;;;8181;;"507381-PIN-INS"
507389;"Rhizophora";"apiculata";"mangle";;;;;8458;;"507389-RHI-API"
507394;"Samadera";"indica";"etkeam, cheskeam";;;;;8503;;"507394-SAM-IND"
507395;"Sarcopygme";"pacifica";"uunu";;;;;8544;;"507395-SAR-PAC"
507416;"Sonneratia";"alba";"mangrove";;;;;8639;;"507416-SON-ALB"
507418;"Stemonurus";"ammui";"ngmui";;;;;8655;;"507418-STE-AMM"
507419;"Streblus";"anthropophagorum";"anthropophagorum";;;;;8669;;"507419-STR-ANT"
507420;"Terminalia";"carolinensis";"kehma";;;;;8749;;"507420-TER-CAR"
507422;"Trichospermum";"ledermannii";"elsau, oleiulakersus";;;;;8838;;"507422-TRI-LED"
507423;"Trichospermum";"richii";"maouli";;;;;8839;;"507423-TRI-RIC"
507431;"Weinmannia";"affinis";"Weinmannia affinis";;;;;8886;;"507431-WEI-AFF"
507433;"Xylocarpus";"moluccensis";"leilei";;;;;8904;;"507433-XYL-MOL"
507441;"Streblus";"pendulinus";"Hawaii roughbush";;;;;8670;;"507441-STR-PEN"
507443;"Xylosma";"crenata";"sawtooth logwood";;;;;8907;;"507443-XYL-CRE"
507454;"Xylocarpus";"granatum";"lalanyog";;;;;8903;;"507454-XYL-GRA"
507455;"Rhizophora";"mucronata";"mangle hembra";;;;;8462;;"507455-RHI-MUC"
507456;"Pemphis";"acidula";"ngis";;;;;8123;;"507456-PEM-ACI"
507457;"Nypa";"fruticans";"toechel, teuechel";;;;;7974;;"507457-NYP-FRU"
507517;"Cibotium";"menziesii";"hapuu li";;;;;6548;;"507517-CIB-MEN"
507566;"Dracaena";"fragrans";"fragrant dracaena";;;;;6932;;"507566-DRA-FRA"
507682;"Carmona";"retusa";"scorpionbush";;;;;6397;;"507682-CAR-RET"
507744;"Terminalia";"ivorensis";"Ivory Coast almond";;;;;8754;;"507744-TER-IVO"
507745;"Terminalia";"oblonga";"Peruvian almond";;;;;8757;;"507745-TER-OBL"
507819;"Acacia";"aneura";"mulga";;;;;6002;;"507819-ACA-ANE"
507821;"Albizia";"saponaria";"whiteflower albizia";;;;;6062;;"507821-ALB-SAP"
507845;"Quercus";"polymorpha";"Mexican white oak";;;;;8512;;"507845-QUE-POL"
507890;"Hibiscadelphus";"woodii";"Woods hau kuahiwi";;;;;7392;;"507890-HIB-WOO"
507894;"Ficus";"drupacea";"brown-woolly fig";;;;;7154;;"507894-FIC-DRU"
507895;"Ficus";"lyrata";"fiddleleaf fig";;;;;7159;;"507895-FIC-LYR"
507896;"Ficus";"rubiginosa";"Port Jackson fig";;;;;7167;;"507896-FIC-RUB"
507899;"Morella";"cerifera";"Morella cerifera";;;;;7845;;"507899-MOR-CER"
507900;"Morella";"faya";"firetree";;;;;7846;;"507900-MOR-FAY"
508017;"Maesopsis";"eminii";"umbrella-tree";;;;;7633;;"508017-MAE-EMI"
508062;"Kleinhovia";"hospita";"guest tree";;;;;7506;;"508062-KLE-HOS"
508064;"Luehea";"speciosa";"luehea";;;;;7600;;"508064-LUE-SPE"
508067;"Clerodendrum";"chinense";"stickbush";;;;;6632;;"508067-CLE-CHI"
508097;"Chrysolepis";"chrysophylla";"giant chinkapin, golden chinkapin";;;;;431;;"508097-CHR-CHR"
508502;"Aiphanes";"minima";"Aiphanes minima";;;;;6053;;"508502-AIP-MIN"
511288;"Consolea";"moniliformis";"Consolea moniliformis";;;;;6711;;"511288-CON-MON"
511289;"Consolea";"rubescens";"Consolea rubescens";;;;;6712;;"511289-CON-RUB"
514225;"Graffenrieda";"ottoschulzii";"Graffenrieda ottoschulzii";;;;;7268;;"514225-GRA-OTT"
516975;"Melicope";"hiiakae";"Monoa melicope";;;;;7730;;"516975-MEL-HII"
520959;"Samanea";"saman";"raintree";;;;;8505;;"520959-SAM-SAM"
520970;"Samyda";"dodecandra";"guayabilla";;;;;8556;;"520970-SAM-DOD"
522777;"Triadica";"sebifera";"Chinese tallowtree";;;;;994;;"522777-TRI-SEB"
523625;"Zapoteca";"portoricensis";"Zapoteca portoricensis";;;;;8938;;"523625-ZAP-POR"
564851;"Falcataria";;"peacocksplume";;;;;7145;;"564851-FAL-NA"
564891;"Ptychosperma";;"Ptychosperma";;;;;8418;;"564891-PTY-NA"
564897;"Samanea";;"raintree";;;;;8506;;"564897-SAM-NA"
564939;"Aglaia";;"Aglaia";;;;;6047;;"564939-AGL-NA"
564941;"Astronidium";;"Astronidium";;;;;6189;;"564941-AST-NA"
564955;"Dysoxylum";;"Dysoxylum";;;;;6971;;"564955-DYS-NA"
564960;"Fagraea";;"Fagraea";;;;;7143;;"564960-FAG-NA"
564961;"Glochidion";;"Glochidion";;;;;7250;;"564961-GLO-NA"
564964;"Heritiera";;"Heritiera";;;;;7362;;"564964-HER-NA"
564965;"Horsfieldia";;"Horsfieldia";;;;;7431;;"564965-HOR-NA"
564974;"Meryta";;"Meryta";;;;;7778;;"564974-MER-NA"
564979;"Timonius";;"Timonius";;;;;8808;;"564979-TIM-NA"
565034;"Bunchosia";"polystachia";"Bunchosia polystachia";;;;;6297;;"565034-BUN-POL"
565052;"Cecropia";"schreberiana";"pumpwood";;;;;6443;;"565052-CEC-SCH"
565057;"Cereus";"hildmannianus";"Cereus hildmannianus";;;;;6469;;"565057-CER-HIL"
565072;"Clerodendrum";"macrostegium";"velvetleaf glorybower";;;;;6635;;"565072-CLE-MAC"
565081;"Conostegia";"rufescens";"Luquillo Mountain snailwood";;;;;6710;;"565081-CON-RUF"
565085;"Cordia";"dichotoma";"fragrant manjack";;;;;6733;;"565085-COR-DIC"
565105;"Cupaniopsis";"anacardioides";"carrotwood";;;;;866;;"565105-CUP-ANA"
565111;"Cyanea";"kuhihewa";"Limahuli Valley cyanea";;;;;6812;;"565111-CYA-KUH"
565135;"Dillenia";"suffruticosa";"shrubby dillenia";;;;;6898;;"565135-DIL-SUF"
565146;"Dypsis";"lutescens";"Dypsis lutescens";;;;;6966;;"565146-DYP-LUT"
565147;"Ebenopsis";"ebano";"Blackbead ebony";;;;;868;;"565147-EBE-EBA"
565183;"Falcataria";"moluccana";"peacocksplume";;;;;7144;;"565183-FAL-MOL"
565193;"Ficus";"nota";"tibig";;;;;7162;;"565193-FIC-NOT"
565194;"Ficus";"thonningii";"Chinese banyan";;;;;7175;;"565194-FIC-THO"
565219;"Harpullia";"arborea";"fa`aili";;;;;7334;;"565219-HAR-ARB"
565240;"Inga";"nobilis";"Inga nobilis";;;;;7471;;"565240-ING-NOB"
565253;"Jacquinia";"armillaris";"braceletwood";;;;;7485;;"565253-JAC-ARM"
565264;"Leandra";"krugiana";"Krug's roughleaf";;;;;7552;;"565264-LEA-KRU"
565282;"Lonchocarpus";"heptaphyllus";"broadleaf lancepod";;;;;7592;;"565282-LON-HEP"
565291;"Malpighia";"glabra";"wild crapemyrtle";;;;;7646;;"565291-MAL-GLA"
565292;"Malpighia";"infestissima";"cowhage cherry";;;;;7647;;"565292-MAL-INF"
565300;"Melicope";"hosakae";"Honolulu melicope";;;;;7731;;"565300-MEL-HOS"
565304;"Miconia";"calvescens";"velvet tree";;;;;7805;;"565304-MIC-CAL"
565319;"Nectandra";"hihua";"shinglewood";;;;;7933;;"565319-NEC-HIH"
565320;"Nectandra";"turbacensis";"Nectandra turbacensis";;;;;7939;;"565320-NEC-TUR"
565321;"Neolamarckia";"cadamba";"kadam";;;;;7944;;"565321-NEO-CAD"
565326;"Ochna";"thomasiana";"Thomas birds-eye bush";;;;;7978;;"565326-OCH-THO"
565378;"Palicourea";"croceoides";"Palicourea croceoides";;;;;8049;;"565378-PAL-CRO"
565399;"Phyllanthus";"distichus";"pamakani mahu";;;;;8159;;"565399-PHY-DIS"
565419;"Poitea";"florida";"Poitea florida";;;;;8275;;"565419-POI-FLO"
565421;"Poitea";"punicea";"Poitea punicea";;;;;8276;;"565421-POI-PUN"
565430;"Prestoea";"acuminata";"Prestoea acuminata";;;;;8311;;"565430-PRE-ACU"
565433;"Pritchardia";"perlmanii";"Waioli Valley pritchardia";;;;;8330;;"565433-PRI-PER"
565434;"Prosopis";"juliflora";"mesquite";;;;;8343;;"565434-PRO-JUL"
565450;"Rauvolfia";"vomitoria";"poison devils-pepper";;;;;8431;;"565450-RAU-VOM"
565478;"Salix";"alba";"White willow;European willow ;white willow";;;63;"Ww";927;;"565478-SAL-ALB"
565486;"Sapium";"laurifolium";"hinchahuevos";;;;;8535;;"565486-SAP-LAU"
565523;"Solanum";"americanum";"American black nightshade";;;;;8628;;"565523-SOL-AME"
565526;"Solanum";"nudum";"forest nightshade";;;;;8632;;"565526-SOL-NUD"
565568;"Tibouchina";"granulosa";"Brazilian glorytree";;;;;8803;;"565568-TIB-GRA"
565605;"Yucca";"brevifolia";"Joshua tree";;;;;982;;"565605-YUC-BRE"
565614;"Eucalyptus";"maculata";"spotted gum";;;;;7043;;"565614-EUC-MAC"
565970;"Pinus";"patula";"Mexican weeping pine";;;;;8187;;"565970-PIN-PAT"
717991;"Tetraplasandra";;"tetraplasandra";;;;;8775;;"717991-TET-NA"
780686;"Wedelia";"biflora";"ateate";;;;;8884;;"780686-WED-BIF"
817207;"Heterospathe";"elata";"palma brava";;;;;7377;;"817207-HET-ELA"
817239;"Ptychosperma";"macarthuri";"Macarthur feather palm";;;;;8415;;"817239-PTY-MAC"
819763;"Millettia";"pinnata";"pinnata";;;;;7831;;"819763-MIL-PIN"
819914;"Serianthes";"nelsonii";"hayun lago, trongkon guafi";;;;;8603;;"819914-SER-NEL"
819919;"Intsia";"bijuga";"ifilele";;;;;7477;;"819919-INT-BIJ"
820148;"Acacia";"mangium";"Acacia mangium";;;;;6009;;"820148-ACA-MAN"
820270;"Pterocarpus";"macrocarpus";"Burma padauk";;;;;8408;;"820270-PTE-MAC"
820294;"Parkia";"timoriana";"Parkia timoriana";;;;;8110;;"820294-PAR-TIM"
820313;"Hebestigma";"cubense";"false locust";;;;;7336;;"820313-HEB-CUB"
820321;"Clitoria";"fairchildiana";"Philippine pigeonwings";;;;;6644;;"820321-CLI-FAI"
822311;"Osmoxylon";;"Osmoxylon";;;;;8024;;"822311-OSM-NA"
822334;"Meryta";"senfftiana";"omechidel";;;;;7777;;"822334-MER-SEN"
